list-i-none,4,2,1,24,168151,7006
list-i-m,4,2,1,24,95703,3987
list-i-s,4,2,1,24,103567,4315
list-d-none,4,2,1,24,174305,7262
list-d-m,4,2,1,24,171781,7157
list-d-s,4,2,1,24,104016,4334
list-l-none,4,2,1,24,106441,4435
list-l-m,4,2,1,24,113846,4743
list-l-s,4,2,1,24,156035,6501
list-id-none,4,2,1,24,159686,6653
list-id-m,4,2,1,24,182351,7597
list-id-s,4,2,1,24,167220,6967
list-il-none,4,2,1,24,116496,4854
list-il-m,4,2,1,24,178115,7421
list-il-s,4,2,1,24,152792,6366
list-dl-m,4,2,1,24,158559,6606
list-dl-s,4,2,1,24,176648,7360
list-idl-m,4,2,1,24,129565,5398
list-idl-s,4,2,1,24,171000,7125
list-i-none,4,4,1,48,175873,3664
list-i-m,4,4,1,48,152194,3170
list-i-s,4,4,1,48,136765,2849
list-d-m,4,4,1,48,160651,3346
list-d-s,4,4,1,48,145923,3040
list-l-m,4,4,1,48,156391,3258
list-l-s,4,4,1,48,158284,3297
list-id-m,4,4,1,48,172524,3594
list-id-s,4,4,1,48,156270,3255
list-il-m,4,4,1,48,178002,3708
list-il-s,4,4,1,48,160407,3341
list-dl-m,4,4,1,48,185406,3862
list-dl-s,4,4,1,48,175355,3653
list-idl-m,4,4,1,48,124347,2590
list-idl-s,4,4,1,48,177444,3696
list-i-m,4,8,1,96,150329,1565
list-i-s,4,8,1,96,205682,2142
list-d-m,4,8,1,96,157286,1638
list-d-s,4,8,1,96,166174,1730
list-l-m,4,8,1,96,202944,2114
list-l-s,4,8,1,96,186219,1939
list-id-m,4,8,1,96,221806,2310
list-id-s,4,8,1,96,173151,1803
list-il-m,4,8,1,96,213584,2224
list-il-s,4,8,1,96,182763,1903
list-dl-none,4,8,1,96,180890,1884
list-dl-m,4,8,1,96,100055,1042
list-dl-s,4,8,1,96,179194,1866
list-idl-m,4,8,1,96,182225,1898
list-idl-s,4,8,1,96,173140,1803
list-i-m,4,16,1,192,184693,961
list-i-s,4,16,1,192,182637,951
list-d-m,4,16,1,192,162345,845
list-d-s,4,16,1,192,201329,1048
list-l-m,4,16,1,192,217810,1134
list-l-s,4,16,1,192,277076,1443
list-id-m,4,16,1,192,195281,1017
list-id-s,4,16,1,192,197654,1029
list-il-m,4,16,1,192,263738,1373
list-il-s,4,16,1,192,332581,1732
list-dl-m,4,16,1,192,251889,1311
list-dl-s,4,16,1,192,222280,1157
list-idl-m,4,16,1,192,275589,1435
list-idl-s,4,16,1,192,343619,1789
list-i-m,4,32,1,384,209682,546
list-i-s,4,32,1,384,257613,670
list-d-m,4,32,1,384,217590,566
list-d-s,4,32,1,384,242936,632
list-l-m,4,32,1,384,399810,1041
list-l-s,4,32,1,384,539145,1404
list-id-m,4,32,1,384,263308,685
list-id-s,4,32,1,384,259521,675
list-il-m,4,32,1,384,456528,1188
list-il-s,4,32,1,384,693415,1805
list-dl-m,4,32,1,384,451545,1175
list-dl-s,4,32,1,384,689287,1795
list-idl-m,4,32,1,384,493032,1283
list-idl-s,4,32,1,384,699542,1821
list-i-none,8,1,1,24,271843,11326
list-i-m,8,1,1,24,283525,11813
list-i-s,8,1,1,24,250186,10424
list-d-m,8,1,1,24,249921,10413
list-d-s,8,1,1,24,229786,9574
list-l-none,8,1,1,24,196927,8205
list-l-m,8,1,1,24,208760,8698
list-l-s,8,1,1,24,186887,7786
list-id-none,8,1,1,24,252144,10506
list-id-m,8,1,1,24,212496,8854
list-id-s,8,1,1,24,214404,8933
list-il-m,8,1,1,24,287003,11958
list-il-s,8,1,1,24,219151,9131
list-dl-m,8,1,1,24,268790,11199
list-dl-s,8,1,1,24,244112,10171
list-idl-none,8,1,1,24,221029,9209
list-idl-m,8,1,1,24,229248,9552
list-idl-s,8,1,1,24,248098,10337
list-i-m,8,2,1,48,246828,5142
list-i-s,8,2,1,48,222273,4630
list-d-none,8,2,1,48,194572,4053
list-d-m,8,2,1,48,189015,3937
list-d-s,8,2,1,48,226388,4716
list-l-m,8,2,1,48,186701,3889
list-l-s,8,2,1,48,199613,4158
list-id-m,8,2,1,48,316302,6589
list-id-s,8,2,1,48,278594,5804
list-il-m,8,2,1,48,221359,4611
list-il-s,8,2,1,48,240530,5011
list-dl-m,8,2,1,48,262903,5477
list-dl-s,8,2,1,48,232470,4843
list-idl-m,8,2,1,48,215828,4496
list-idl-s,8,2,1,48,243963,5082
list-i-m,8,4,1,96,198636,2069
list-i-s,8,4,1,96,232654,2423
list-d-none,8,4,1,96,215658,2246
list-d-m,8,4,1,96,261558,2724
list-d-s,8,4,1,96,234577,2443
list-l-m,8,4,1,96,242244,2523
list-l-s,8,4,1,96,240378,2503
list-id-m,8,4,1,96,272656,2840
list-id-s,8,4,1,96,245203,2554
list-il-m,8,4,1,96,268415,2795
list-il-s,8,4,1,96,263215,2741
list-dl-m,8,4,1,96,272889,2842
list-dl-s,8,4,1,96,221770,2310
list-idl-m,8,4,1,96,283422,2952
list-idl-s,8,4,1,96,232966,2426
list-i-none,8,8,1,192,220424,1148
list-i-m,8,8,1,192,263008,1369
list-i-s,8,8,1,192,304300,1584
list-d-m,8,8,1,192,269923,1405
list-d-s,8,8,1,192,268401,1397
list-l-m,8,8,1,192,284070,1479
list-l-s,8,8,1,192,265766,1384
list-id-m,8,8,1,192,263696,1373
list-id-s,8,8,1,192,247016,1286
list-il-m,8,8,1,192,294487,1533
list-il-s,8,8,1,192,267033,1390
list-dl-m,8,8,1,192,1350915,7036
list-dl-s,8,8,1,192,274422,1429
list-idl-m,8,8,1,192,326888,1702
list-idl-s,8,8,1,192,304712,1587
list-i-m,8,16,1,384,266958,695
list-i-s,8,16,1,384,278460,725
list-d-m,8,16,1,384,262567,683
list-d-s,8,16,1,384,367698,957
list-l-m,8,16,1,384,355035,924
list-l-s,8,16,1,384,448193,1167
list-id-m,8,16,1,384,256239,667
list-id-s,8,16,1,384,257645,670
list-il-m,8,16,1,384,403725,1051
list-il-s,8,16,1,384,584091,1521
list-dl-m,8,16,1,384,451347,1175
list-dl-s,8,16,1,384,620094,1614
list-idl-m,8,16,1,384,485384,1264
list-idl-s,8,16,1,384,645710,1681
list-i-m,8,32,1,768,344952,449
list-i-s,8,32,1,768,573498,746
list-d-m,8,32,1,768,264029,343
list-d-s,8,32,1,768,479978,624
list-l-m,8,32,1,768,860586,1120
list-l-s,8,32,1,768,1478602,1925
list-id-m,8,32,1,768,454407,591
list-id-s,8,32,1,768,514474,669
list-il-m,8,32,1,768,878024,1143
list-il-s,8,32,1,768,1669881,2174
list-dl-m,8,32,1,768,881489,1147
list-dl-s,8,32,1,768,1386643,1805
list-idl-m,8,32,1,768,969462,1262
list-idl-s,8,32,1,768,1413365,1840
list-i-none,12,1,1,36,1107789,30771
list-i-m,12,1,1,36,297801,8272
list-i-s,12,1,1,36,283030,7861
list-d-none,12,1,1,36,257213,7144
list-d-m,12,1,1,36,289125,8031
list-d-s,12,1,1,36,354949,9859
list-l-m,12,1,1,36,333821,9272
list-l-s,12,1,1,36,2776278,77118
list-id-m,12,1,1,36,406847,11301
list-id-s,12,1,1,36,365785,10160
list-il-none,12,1,1,36,294470,8179
list-il-m,12,1,1,36,365866,10162
list-il-s,12,1,1,36,344392,9566
list-dl-none,12,1,1,36,311320,8647
list-dl-m,12,1,1,36,350744,9742
list-dl-s,12,1,1,36,372855,10357
list-idl-m,12,1,1,36,337890,9385
list-idl-s,12,1,1,36,326337,9064
list-i-none,12,2,1,72,277299,3851
list-i-m,12,2,1,72,301958,4193
list-i-s,12,2,1,72,286385,3977
list-d-m,12,2,1,72,385338,5351
list-d-s,12,2,1,72,1246321,17310
list-l-m,12,2,1,72,373408,5186
list-l-s,12,2,1,72,381203,5294
list-id-m,12,2,1,72,347675,4828
list-id-s,12,2,1,72,352357,4893
list-il-m,12,2,1,72,357566,4966
list-il-s,12,2,1,72,320958,4457
list-dl-m,12,2,1,72,316390,4394
list-dl-s,12,2,1,72,1521682,21134
list-idl-m,12,2,1,72,315966,4388
list-idl-s,12,2,1,72,324927,4512
list-i-m,12,4,1,144,354111,2459
list-i-s,12,4,1,144,352035,2444
list-d-m,12,4,1,144,350065,2431
list-d-s,12,4,1,144,306540,2128
list-l-m,12,4,1,144,356723,2477
list-l-s,12,4,1,144,316410,2197
list-id-m,12,4,1,144,367905,2554
list-id-s,12,4,1,144,324794,2255
list-il-none,12,4,1,144,340342,2363
list-il-m,12,4,1,144,366137,2542
list-il-s,12,4,1,144,325261,2258
list-dl-m,12,4,1,144,318000,2208
list-dl-s,12,4,1,144,332406,2308
list-idl-none,12,4,1,144,296793,2061
list-idl-m,12,4,1,144,332413,2308
list-idl-s,12,4,1,144,341799,2373
list-i-m,12,8,1,288,392381,1362
list-i-s,12,8,1,288,368449,1279
list-d-m,12,8,1,288,337271,1171
list-d-s,12,8,1,288,380769,1322
list-l-m,12,8,1,288,358998,1246
list-l-s,12,8,1,288,361853,1256
list-id-m,12,8,1,288,343126,1191
list-id-s,12,8,1,288,342417,1188
list-il-m,12,8,1,288,436324,1515
list-il-s,12,8,1,288,497044,1725
list-dl-m,12,8,1,288,380862,1322
list-dl-s,12,8,1,288,326732,1134
list-idl-m,12,8,1,288,417069,1448
list-idl-s,12,8,1,288,425083,1475
list-i-m,12,16,1,576,455576,790
list-i-s,12,16,1,576,499750,867
list-d-m,12,16,1,576,337246,585
list-d-s,12,16,1,576,348112,604
list-l-m,12,16,1,576,464625,806
list-l-s,12,16,1,576,874160,1517
list-id-m,12,16,1,576,371077,644
list-id-s,12,16,1,576,511114,887
list-il-m,12,16,1,576,522552,907
